Crop,Crop_Year,Season,State,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Yield,Avg_Temperature,Max_Temperature,Min_Temperature
Onion,2015,Whole Year ,Uttarakhand,3268.0,17246,1247.6,516049.88,1078.44,5.506,19.035,29.125,10.433
Other  Rabi pulses,2015,Rabi       ,Uttarakhand,4.0,4,1247.6,631.64,1.32,1.0,19.035,29.125,10.433
Other Kharif pulses,2015,Kharif     ,Uttarakhand,12297.0,12055,1247.6,1941819.27,4058.01,0.969,19.035,29.125,10.433
Peas & beans (Pulses),2015,Rabi       ,Uttarakhand,4983.0,4666,1247.6,786865.53,1644.39,0.737,19.035,29.125,10.433
Potato,2015,Kharif     ,Uttarakhand,7364.0,69359,1247.6,1162849.24,2430.12,9.873,19.035,29.125,10.433
Potato,2015,Rabi       ,Uttarakhand,4863.0,40894,1247.6,767916.33,1604.79,9.325,19.035,29.125,10.433
Ragi,2015,Kharif     ,Uttarakhand,105450.0,148705,1247.6,16651609.5,34798.5,1.502,19.035,29.125,10.433
Rapeseed &Mustard,2015,Rabi       ,Uttarakhand,12275.0,11611,1247.6,1938345.25,4050.75,0.71,19.035,29.125,10.433
Rice,2015,Kharif     ,Uttarakhand,252163.0,591755,1247.6,39819059.33,83213.79,1.795,19.035,29.125,10.433
Rice,2015,Summer     ,Uttarakhand,13043.0,50137,1247.6,2059620.13,4304.19,3.81,19.035,29.125,10.433
Sesamum,2015,Kharif     ,Uttarakhand,1700.0,464,1247.6,268447.0,561.0,0.236,19.035,29.125,10.433
Small millets,2015,Kharif     ,Uttarakhand,56570.0,72632,1247.6,8932968.7,18668.1,1.284,19.035,29.125,10.433
Soyabean,2015,Kharif     ,Uttarakhand,11940.0,15950,1247.6,1885445.4,3940.2,0.995,19.035,29.125,10.433
Sugarcane,2015,Whole Year ,Uttarakhand,95538.0,5656014,1247.6,15086405.58,31527.54,63.5,19.035,29.125,10.433
Sunflower,2015,Kharif     ,Uttarakhand,102.0,97,1247.6,16106.82,33.66,0.96,19.035,29.125,10.433
Turmeric,2015,Whole Year ,Uttarakhand,980.0,1738,1247.6,154751.8,323.4,1.767,19.035,29.125,10.433
Urad,2015,Kharif     ,Uttarakhand,11940.0,7876,1247.6,1885445.4,3940.2,0.832,19.035,29.125,10.433
Urad,2015,Summer     ,Uttarakhand,59.0,26,1247.6,9316.69,19.47,0.465,19.035,29.125,10.433
Wheat,2015,Rabi       ,Uttarakhand,342650.0,790370,1247.6,54107861.5,113074.5,1.675,19.035,29.125,10.433
other oilseeds,2015,Kharif     ,Uttarakhand,30.0,19,1247.6,4737.3,9.9,0.723,19.035,29.125,10.433
other oilseeds,2015,Rabi       ,Uttarakhand,627.0,315,1247.6,99009.57,206.91,0.568,19.035,29.125,10.433
Arhar/Tur,2015,Rabi       ,Jharkhand,26938.0,31910,1085.6,4253779.58,8889.54,1.521,23.589,34.244,14.137
Gram,2015,Rabi       ,Jharkhand,36163.0,30442,1085.6,5710499.33,11933.79,0.88,23.589,34.244,14.137
Maize,2015,Autumn     ,Jharkhand,118741.0,115121,1085.6,18750391.31,39184.53,1.133,23.589,34.244,14.137
Masoor,2015,Rabi       ,Jharkhand,8785.0,6304,1085.6,1387239.35,2899.05,0.698,23.589,34.244,14.137
Onion,2015,Rabi       ,Jharkhand,3129.0,19999,1085.6,494100.39,1032.57,8.018,23.589,34.244,14.137
Peas & beans (Pulses),2015,Rabi       ,Jharkhand,6334.0,5689,1085.6,1000201.94,2090.22,0.879,23.589,34.244,14.137
Potato,2015,Rabi       ,Jharkhand,16418.0,100932,1085.6,2592566.38,5417.94,6.687,23.589,34.244,14.137
Potato,2015,Winter     ,Jharkhand,22294.0,154432,1085.6,3520445.54,7357.02,7.95,23.589,34.244,14.137
Ragi,2015,Autumn     ,Jharkhand,20816.0,18672,1085.6,3287054.56,6869.28,0.784,23.589,34.244,14.137
Rapeseed &Mustard,2015,Rabi       ,Jharkhand,37130.0,31636,1085.6,5863198.3,12252.9,0.92,23.589,34.244,14.137
Rice,2015,Autumn     ,Jharkhand,145866.0,88110,1085.6,23033700.06,48135.78,0.607,23.589,34.244,14.137
Rice,2015,Winter     ,Jharkhand,1016623.0,674135,1085.6,160534937.9,335485.59,0.662,23.589,34.244,14.137
Urad,2015,Autumn     ,Jharkhand,43173.0,22469,1085.6,6817448.43,14247.09,1.472,23.589,34.244,14.137
Wheat,2015,Rabi       ,Jharkhand,71027.0,113701,1085.6,11215873.57,23438.91,1.457,23.589,34.244,14.137
Arhar/Tur,2015,Rabi       ,West Bengal,2837.0,2480,1717.0,447990.67,936.21,0.843,26.047,35.465,16.827
Bajra,2015,Kharif     ,West Bengal,166.0,49,1717.0,26213.06,54.78,0.32,26.047,35.465,16.827
Barley,2015,Rabi       ,West Bengal,2500.0,3525,1717.0,394775.0,825.0,1.409,26.047,35.465,16.827
Castor seed,2015,Kharif     ,West Bengal,56.0,34,1717.0,8842.96,18.48,0.61,26.047,35.465,16.827
Coconut ,2015,Whole Year ,West Bengal,29513.0,373647500,1717.0,4660397.83,9739.29,12593.584,26.047,35.465,16.827
Cotton(lint),2015,Kharif     ,West Bengal,451.0,1326,1717.0,71217.41,148.83,2.94,26.047,35.465,16.827
Gram,2015,Rabi       ,West Bengal,30792.0,24564,1717.0,4862364.72,10161.36,0.9,26.047,35.465,16.827
Groundnut,2015,Autumn     ,West Bengal,2107.0,1900,1717.0,332716.37,695.31,0.984,26.047,35.465,16.827
Groundnut,2015,Rabi       ,West Bengal,13472.0,24593,1717.0,2127363.52,4445.76,1.759,26.047,35.465,16.827
Groundnut,2015,Summer     ,West Bengal,62098.0,145068,1717.0,9805895.18,20492.34,2.0,26.047,35.465,16.827
Horse-gram,2015,Rabi       ,West Bengal,2081.0,1081,1717.0,328610.71,686.73,0.663,26.047,35.465,16.827
Jowar,2015,Autumn     ,West Bengal,25.0,9,1717.0,3947.75,8.25,0.36,26.047,35.465,16.827
Jute,2015,Kharif     ,West Bengal,544701.0,7667066,1717.0,86013734.91,179751.33,15.376,26.047,35.465,16.827
Khesari,2015,Rabi       ,West Bengal,65422.0,58625,1717.0,10330788.02,21589.26,0.894,26.047,35.465,16.827
Linseed,2015,Rabi       ,West Bengal,6191.0,2275,1717.0,977620.81,2043.03,0.351,26.047,35.465,16.827
Maize,2015,Autumn     ,West Bengal,45635.0,122780,1717.0,7206222.85,15059.55,2.642,26.047,35.465,16.827
Maize,2015,Rabi       ,West Bengal,52130.0,284572,1717.0,8231848.3,17202.9,3.6,26.047,35.465,16.827
Maize,2015,Summer     ,West Bengal,55352.0,255082,1717.0,8740634.32,18266.16,3.279,26.047,35.465,16.827
Masoor,2015,Rabi       ,West Bengal,95466.0,63536,1717.0,15075036.06,31503.78,0.684,26.047,35.465,16.827
Mesta,2015,Kharif     ,West Bengal,9379.0,109716,1717.0,1481037.89,3095.07,9.565,26.047,35.465,16.827
Moong(Green Gram),2015,Kharif     ,West Bengal,1192.0,1029,1717.0,188228.72,393.36,0.763,26.047,35.465,16.827
Moong(Green Gram),2015,Rabi       ,West Bengal,2633.0,1800,1717.0,415777.03,868.89,0.767,26.047,35.465,16.827
Moong(Green Gram),2015,Summer     ,West Bengal,53186.0,36274,1717.0,8398601.26,17551.38,0.877,26.047,35.465,16.827
Moth,2015,Rabi       ,West Bengal,16.0,14,1717.0,2526.56,5.28,0.88,26.047,35.465,16.827
Niger seed,2015,Kharif     ,West Bengal,4132.0,2959,1717.0,652484.12,1363.56,0.575,26.047,35.465,16.827
Other  Rabi pulses,2015,Rabi       ,West Bengal,374.0,186,1717.0,59058.34,123.42,0.554,26.047,35.465,16.827
Other Kharif pulses,2015,Kharif     ,West Bengal,951.0,636,1717.0,150172.41,313.83,0.546,26.047,35.465,16.827
Peas & beans (Pulses),2015,Rabi       ,West Bengal,15025.0,11320,1717.0,2372597.75,4958.25,0.725,26.047,35.465,16.827
Potato,2015,Rabi       ,West Bengal,489959.0,9696830,1717.0,77369425.69,161686.47,21.853,26.047,35.465,16.827
Potato,2015,Summer     ,West Bengal,2445.0,29462,1717.0,386089.95,806.85,12.05,26.047,35.465,16.827
Ragi,2015,Autumn     ,West Bengal,10132.0,11127,1717.0,1599944.12,3343.56,0.718,26.047,35.465,16.827
Rapeseed &Mustard,2015,Rabi       ,West Bengal,457832.0,490219,1717.0,72296251.12,151084.56,0.887,26.047,35.465,16.827
Rice,2015,Autumn     ,West Bengal,235970.0,612966,1717.0,37262022.7,77870.1,2.48,26.047,35.465,16.827
Rice,2015,Summer     ,West Bengal,1310585.0,4424392,1717.0,206954477.4,432493.05,3.155,26.047,35.465,16.827
Rice,2015,Winter     ,West Bengal,3977400.0,10910896,1717.0,628071234.0,1312542.0,2.671,26.047,35.465,16.827
Safflower,2015,Kharif     ,West Bengal,486.0,424,1717.0,76744.26,160.38,0.856,26.047,35.465,16.827
Sannhamp,2015,Kharif     ,West Bengal,810.0,3443,1717.0,127907.1,267.3,4.345,26.047,35.465,16.827
Sesamum,2015,Autumn     ,West Bengal,1372.0,1122,1717.0,216652.52,452.76,0.757,26.047,35.465,16.827
Sesamum,2015,Summer     ,West Bengal,224865.0,209668,1717.0,35508432.15,74205.45,0.799,26.047,35.465,16.827
Sesamum,2015,Winter     ,West Bengal,1282.0,920,1717.0,202440.62,423.06,0.696,26.047,35.465,16.827
Small millets,2015,Autumn     ,West Bengal,1720.0,914,1717.0,271605.2,567.6,0.528,26.047,35.465,16.827
Small millets,2015,Rabi       ,West Bengal,525.0,716,1717.0,82902.75,173.25,0.965,26.047,35.465,16.827
Soyabean,2015,Kharif     ,West Bengal,600.0,436,1717.0,94746.0,198.0,0.62,26.047,35.465,16.827
Sugarcane,2015,Whole Year ,West Bengal,17403.0,1327805,1717.0,2748107.73,5742.99,80.047,26.047,35.465,16.827
Sunflower,2015,Kharif     ,West Bengal,7225.0,9407,1717.0,1140899.75,2384.25,1.298,26.047,35.465,16.827
Tobacco,2015,Whole Year ,West Bengal,15073.0,25335,1717.0,2380177.43,4974.09,1.188,26.047,35.465,16.827
Urad,2015,Kharif     ,West Bengal,63103.0,43563,1717.0,9964594.73,20823.99,0.581,26.047,35.465,16.827
Urad,2015,Rabi       ,West Bengal,11177.0,10658,1717.0,1764960.07,3688.41,0.9,26.047,35.465,16.827
Wheat,2015,Rabi       ,West Bengal,339851.0,788503,1717.0,53665871.41,112150.83,2.191,26.047,35.465,16.827
Arhar/Tur,2016,Kharif     ,Arunachal Pradesh,790.0,643,2933.7,121067.5,276.5,0.761,21.043,30.565,13.52
Dry chillies,2016,Whole Year ,Arunachal Pradesh,3541.0,9915,2933.7,542658.25,1239.35,2.72,21.043,30.565,13.52
Ginger,2016,Whole Year ,Arunachal Pradesh,7775.0,56758,2933.7,1191518.75,2721.25,6.432,21.043,30.565,13.52
Groundnut,2016,Kharif     ,Arunachal Pradesh,888.0,868,2933.7,136086.0,310.8,1.177,21.043,30.565,13.52
Maize,2016,Kharif     ,Arunachal Pradesh,50300.0,75450,2933.7,7708475.0,17605.0,1.584,21.043,30.565,13.52
Masoor,2016,Rabi       ,Arunachal Pradesh,413.0,202,2933.7,63292.25,144.55,0.511,21.043,30.565,13.52
Moong(Green Gram),2016,Kharif     ,Arunachal Pradesh,1287.0,1277,2933.7,197232.75,450.45,0.983,21.043,30.565,13.52
Other  Rabi pulses,2016,Rabi       ,Arunachal Pradesh,1243.0,765,2933.7,190489.75,435.05,0.691,21.043,30.565,13.52
Other Kharif pulses,2016,Kharif     ,Arunachal Pradesh,2450.0,2235,2933.7,375462.5,857.5,0.872,21.043,30.565,13.52
Peas & beans (Pulses),2016,Kharif     ,Arunachal Pradesh,646.0,618,2933.7,98999.5,226.1,0.923,21.043,30.565,13.52
Peas & beans (Pulses),2016,Rabi       ,Arunachal Pradesh,3645.0,5189,2933.7,558596.25,1275.75,1.505,21.043,30.565,13.52
Potato,2016,Whole Year ,Arunachal Pradesh,5985.0,43092,2933.7,917201.25,2094.75,6.596,21.043,30.565,13.52
Rapeseed &Mustard,2016,Rabi       ,Arunachal Pradesh,27986.0,28514,2933.7,4288854.5,9795.1,1.233,21.043,30.565,13.52
Rice,2016,Kharif     ,Arunachal Pradesh,131000.0,220000,2933.7,20075750.0,45850.0,1.606,21.043,30.565,13.52
Sesamum,2016,Kharif     ,Arunachal Pradesh,2019.0,1795,2933.7,309411.75,706.65,0.848,21.043,30.565,13.52
Small millets,2016,Kharif     ,Arunachal Pradesh,26500.0,27030,2933.7,4061125.0,9275.0,0.992,21.043,30.565,13.52
Soyabean,2016,Kharif     ,Arunachal Pradesh,3098.0,4398,2933.7,474768.5,1084.3,2.085,21.043,30.565,13.52
Sugarcane,2016,Whole Year ,Arunachal Pradesh,2075.0,44405,2933.7,317993.75,726.25,22.595,21.043,30.565,13.52
Sunflower,2016,Kharif     ,Arunachal Pradesh,540.0,433,2933.7,82755.0,189.0,0.818,21.043,30.565,13.52
Turmeric,2016,Whole Year ,Arunachal Pradesh,800.0,3600,2933.7,122600.0,280.0,4.386,21.043,30.565,13.52
Urad,2016,Kharif     ,Arunachal Pradesh,1118.0,966,2933.7,171333.5,391.3,0.828,21.043,30.565,13.52
Urad,2016,Rabi       ,Arunachal Pradesh,1408.0,1235,2933.7,215776.0,492.8,0.853,21.043,30.565,13.52
Wheat,2016,Rabi       ,Arunachal Pradesh,3910.0,7700,2933.7,599207.5,1368.5,2.105,21.043,30.565,13.52
other oilseeds,2016,Kharif     ,Arunachal Pradesh,684.0,616,2933.7,104823.0,239.4,1.092,21.043,30.565,13.52
Arhar/Tur,2016,Kharif     ,Bihar,20980.0,33173,1205.6,3215185.0,7343.0,1.668,26.602,37.408,16.644
Bajra,2016,Kharif     ,Bihar,3564.0,4045,1205.6,546183.0,1247.4,1.13,26.602,37.408,16.644
Barley,2016,Rabi       ,Bihar,10823.0,16290,1205.6,1658624.75,3788.05,1.507,26.602,37.408,16.644
Castor seed,2016,Kharif     ,Bihar,77.0,74,1205.6,11800.25,26.95,0.988,26.602,37.408,16.644
Coriander,2016,Whole Year ,Bihar,2852.0,2548,1205.6,437069.0,998.2,0.891,26.602,37.408,16.644
Garlic,2016,Whole Year ,Bihar,1866.0,2830,1205.6,285964.5,653.1,1.526,26.602,37.408,16.644
Ginger,2016,Whole Year ,Bihar,379.0,697,1205.6,58081.75,132.65,1.886,26.602,37.408,16.644
Gram,2016,Rabi       ,Bihar,59364.0,66502,1205.6,9097533.0,20777.4,1.098,26.602,37.408,16.644
Groundnut,2016,Kharif     ,Bihar,979.0,994,1205.6,150031.75,342.65,1.007,26.602,37.408,16.644
Horse-gram,2016,Kharif     ,Bihar,8300.0,7626,1205.6,1271975.0,2905.0,0.919,26.602,37.408,16.644
Jowar,2016,Kharif     ,Bihar,1796.0,1912,1205.6,275237.0,628.6,1.058,26.602,37.408,16.644
Jute,2016,Kharif     ,Bihar,91380.0,1355875,1205.6,14003985.0,31983.0,16.259,26.602,37.408,16.644
Khesari,2016,Rabi       ,Bihar,52102.0,55176,1205.6,7984631.5,18235.7,0.948,26.602,37.408,16.644
Linseed,2016,Rabi       ,Bihar,12684.0,10561,1205.6,1943823.0,4439.4,0.839,26.602,37.408,16.644
Maize,2016,Autumn     ,Bihar,241450.0,624300,1205.6,37002212.5,84507.5,2.579,26.602,37.408,16.644
Maize,2016,Rabi       ,Bihar,284883.0,2131513,1205.6,43658319.75,99709.05,6.058,26.602,37.408,16.644
Maize,2016,Summer     ,Bihar,194577.0,1089887,1205.6,29818925.25,68101.95,4.562,26.602,37.408,16.644
Masoor,2016,Rabi       ,Bihar,146093.0,146875,1205.6,22388752.25,51132.55,0.934,26.602,37.408,16.644
Mesta,2016,Kharif     ,Bihar,16323.0,38666,1205.6,2501499.75,5713.05,2.347,26.602,37.408,16.644
Moong(Green Gram),2016,Kharif     ,Bihar,10651.0,8329,1205.6,1632265.75,3727.85,0.765,26.602,37.408,16.644
Moong(Green Gram),2016,Summer     ,Bihar,161583.0,111547,1205.6,24762594.75,56554.05,0.782,26.602,37.408,16.644
Onion,2016,Rabi       ,Bihar,13634.0,161682,1205.6,2089410.5,4771.9,10.709,26.602,37.408,16.644
Other  Rabi pulses,2016,Rabi       ,Bihar,2341.0,2352,1205.6,358758.25,819.35,1.002,26.602,37.408,16.644
Other Kharif pulses,2016,Kharif     ,Bihar,2343.0,1858,1205.6,359064.75,820.05,0.836,26.602,37.408,16.644
Peas & beans (Pulses),2016,Rabi       ,Bihar,16401.0,16736,1205.6,2513453.25,5740.35,1.012,26.602,37.408,16.644
Potato,2016,Rabi       ,Bihar,92721.0,1263936,1205.6,14209493.25,32452.35,14.892,26.602,37.408,16.644
Potato,2016,Winter     ,Bihar,71980.0,882007,1205.6,11030935.0,25193.0,13.029,26.602,37.408,16.644
Ragi,2016,Kharif     ,Bihar,4777.0,3456,1205.6,732075.25,1671.95,0.756,26.602,37.408,16.644
Rapeseed &Mustard,2016,Rabi       ,Bihar,82770.0,97684,1205.6,12684502.5,28969.5,1.115,26.602,37.408,16.644
Rice,2016,Autumn     ,Bihar,556827.0,949371,1205.6,85333737.75,194889.45,1.736,26.602,37.408,16.644
Rice,2016,Summer     ,Bihar,84323.0,224329,1205.6,12922499.75,29513.05,2.493,26.602,37.408,16.644
Rice,2016,Winter     ,Bihar,2698627.0,7065073,1205.6,413564587.8,944519.45,2.571,26.602,37.408,16.644
Safflower,2016,Rabi       ,Bihar,107.0,87,1205.6,16397.75,37.45,0.912,26.602,37.408,16.644
Sannhamp,2016,Kharif     ,Bihar,1201.0,971,1205.6,184053.25,420.35,0.832,26.602,37.408,16.644
Sesamum,2016,Kharif     ,Bihar,2032.0,1777,1205.6,311404.0,711.2,0.919,26.602,37.408,16.644
Small millets,2016,Kharif     ,Bihar,4080.0,3095,1205.6,625260.0,1428.0,0.79,26.602,37.408,16.644
Sugarcane,2016,Whole Year ,Bihar,239567.0,13036006,1205.6,36713642.75,83848.45,65.162,26.602,37.408,16.644
Sunflower,2016,Rabi       ,Bihar,10286.0,14685,1205.6,1576329.5,3600.1,1.421,26.602,37.408,16.644
Tobacco,2016,Whole Year ,Bihar,10046.0,17692,1205.6,1539549.5,3516.1,1.755,26.602,37.408,16.644
Turmeric,2016,Whole Year ,Bihar,3063.0,3082,1205.6,469404.75,1072.05,1.011,26.602,37.408,16.644
Urad,2016,Kharif     ,Bihar,12983.0,11491,1205.6,1989644.75,4544.05,0.904,26.602,37.408,16.644
Wheat,2016,Rabi       ,Bihar,2105811.0,5985841,1205.6,322715535.8,737033.85,2.781,26.602,37.408,16.644
Arhar/Tur,2016,Kharif     ,Chhattisgarh,63505.0,39056,1298.9,9732141.25,22226.75,0.593,26.665,37.087,16.227
Bajra,2016,Kharif     ,Chhattisgarh,90.0,50,1298.9,13792.5,31.5,0.71,26.665,37.087,16.227
Bajra,2016,Whole Year ,Chhattisgarh,1157.0,25093,1298.9,177310.25,404.95,22.463,26.665,37.087,16.227
Barley,2016,Rabi       ,Chhattisgarh,2065.0,1879,1298.9,316461.25,722.75,0.964,26.665,37.087,16.227
Castor seed,2016,Kharif     ,Chhattisgarh,114.0,31,1298.9,17470.5,39.9,0.22,26.665,37.087,16.227
Coriander,2016,Whole Year ,Chhattisgarh,2336.0,677,1298.9,357992.0,817.6,0.282,26.665,37.087,16.227
Cotton(lint),2016,Whole Year ,Chhattisgarh,79.0,147,1298.9,12106.75,27.65,2.162,26.665,37.087,16.227
Dry chillies,2016,Whole Year ,Chhattisgarh,6776.0,4418,1298.9,1038422.0,2371.6,0.646,26.665,37.087,16.227
Garlic,2016,Whole Year ,Chhattisgarh,1282.0,3212,1298.9,196466.5,448.7,2.904,26.665,37.087,16.227
Ginger,2016,Whole Year ,Chhattisgarh,2073.0,2473,1298.9,317687.25,725.55,1.158,26.665,37.087,16.227
Gram,2016,Rabi       ,Chhattisgarh,290655.0,338322,1298.9,44542878.75,101729.25,1.172,26.665,37.087,16.227
Groundnut,2016,Kharif     ,Chhattisgarh,26726.0,46931,1298.9,4095759.5,9354.1,1.674,26.665,37.087,16.227
Horse-gram,2016,Kharif     ,Chhattisgarh,39873.0,15245,1298.9,6110537.25,13955.55,0.405,26.665,37.087,16.227
Horse-gram,2016,Rabi       ,Chhattisgarh,3855.0,1122,1298.9,590778.75,1349.25,0.274,26.665,37.087,16.227
Jowar,2016,Whole Year ,Chhattisgarh,4012.0,5436,1298.9,614839.0,1404.2,1.407,26.665,37.087,16.227
Jute,2016,Kharif     ,Chhattisgarh,241.0,0,1298.9,36933.25,84.35,0.0,26.665,37.087,16.227
Khesari,2016,Rabi       ,Chhattisgarh,222628.0,263154,1298.9,34117741.0,77919.8,1.546,26.665,37.087,16.227
Maize,2016,Kharif     ,Chhattisgarh,120547.0,309324,1298.9,18473827.75,42191.45,2.349,26.665,37.087,16.227
Masoor,2016,Rabi       ,Chhattisgarh,17080.0,6342,1298.9,2617510.0,5978.0,0.321,26.665,37.087,16.227
Mesta,2016,Kharif     ,Chhattisgarh,1057.0,1717,1298.9,161985.25,369.95,2.142,26.665,37.087,16.227
Moong(Green Gram),2016,Kharif     ,Chhattisgarh,9014.0,4071,1298.9,1381395.5,3154.9,0.398,26.665,37.087,16.227
Moong(Green Gram),2016,Rabi       ,Chhattisgarh,6168.0,2367,1298.9,945246.0,2158.8,0.331,26.665,37.087,16.227
Niger seed,2016,Kharif     ,Chhattisgarh,60736.0,11387,1298.9,9307792.0,21257.6,0.206,26.665,37.087,16.227
Onion,2016,Whole Year ,Chhattisgarh,5075.0,16342,1298.9,777743.75,1776.25,2.787,26.665,37.087,16.227
Other  Rabi pulses,2016,Rabi       ,Chhattisgarh,1090.0,415,1298.9,167042.5,381.5,0.352,26.665,37.087,16.227
Other Kharif pulses,2016,Kharif     ,Chhattisgarh,4866.0,1718,1298.9,745714.5,1703.1,0.335,26.665,37.087,16.227
Peas & beans (Pulses),2016,Rabi       ,Chhattisgarh,14149.0,5664,1298.9,2168334.25,4952.15,0.386,26.665,37.087,16.227
Potato,2016,Kharif     ,Chhattisgarh,1398.0,6346,1298.9,214243.5,489.3,5.674,26.665,37.087,16.227
Potato,2016,Rabi       ,Chhattisgarh,10912.0,49530,1298.9,1672264.0,3819.2,5.238,26.665,37.087,16.227
Ragi,2016,Kharif     ,Chhattisgarh,7183.0,1747,1298.9,1100794.75,2514.05,0.201,26.665,37.087,16.227
Rapeseed &Mustard,2016,Rabi       ,Chhattisgarh,42918.0,18433,1298.9,6577183.5,15021.3,0.458,26.665,37.087,16.227
Rice,2016,Kharif     ,Chhattisgarh,4052587.0,8793273,1298.9,621058957.8,1418405.45,2.077,26.665,37.087,16.227
Safflower,2016,Rabi       ,Chhattisgarh,218.0,75,1298.9,33408.5,76.3,0.344,26.665,37.087,16.227
Sannhamp,2016,Kharif     ,Chhattisgarh,1189.0,565,1298.9,182214.25,416.15,0.446,26.665,37.087,16.227
Sesamum,2016,Kharif     ,Chhattisgarh,18366.0,7548,1298.9,2814589.5,6428.1,0.414,26.665,37.087,16.227
Small millets,2016,Kharif     ,Chhattisgarh,104608.0,30613,1298.9,16031176.0,36612.8,0.295,26.665,37.087,16.227
Soyabean,2016,Kharif     ,Chhattisgarh,96241.0,76127,1298.9,14748933.25,33684.35,1.375,26.665,37.087,16.227
Sugarcane,2016,Whole Year ,Chhattisgarh,31376.0,109583,1298.9,4808372.0,10981.6,1.968,26.665,37.087,16.227
Sunflower,2016,Kharif     ,Chhattisgarh,2273.0,7,1298.9,348337.25,795.55,0.055,26.665,37.087,16.227
Sweet potato,2016,Whole Year ,Chhattisgarh,2443.0,13498,1298.9,374389.75,855.05,5.757,26.665,37.087,16.227
Tobacco,2016,Whole Year ,Chhattisgarh,5.0,3,1298.9,766.25,1.75,0.6,26.665,37.087,16.227
Turmeric,2016,Whole Year ,Chhattisgarh,1875.0,1636,1298.9,287343.75,656.25,1.014,26.665,37.087,16.227
Urad,2016,Kharif     ,Chhattisgarh,90063.0,29375,1298.9,13802154.75,31522.05,0.343,26.665,37.087,16.227
Urad,2016,Rabi       ,Chhattisgarh,4324.0,1198,1298.9,662653.0,1513.4,0.302,26.665,37.087,16.227
Wheat,2016,Rabi       ,Chhattisgarh,102114.0,151078,1298.9,15648970.5,35739.9,1.661,26.665,37.087,16.227
Arhar/Tur,2016,Kharif     ,Gujarat,348245.0,394108,710.5,53368546.25,121885.75,1.145,27.297,39.266,17.192
Bajra,2016,Kharif     ,Gujarat,179295.0,282188,710.5,27476958.75,62753.25,1.562,27.297,39.266,17.192
Bajra,2016,Summer     ,Gujarat,252076.0,629445,710.5,38630647.0,88226.6,2.438,27.297,39.266,17.192
Banana,2016,Whole Year ,Gujarat,28500.0,2332252,710.5,4367625.0,9975.0,82.903,27.297,39.266,17.192
Castor seed,2016,Kharif     ,Gujarat,543697.0,1126810,710.5,83321565.25,190293.95,2.026,27.297,39.266,17.192
Cotton(lint),2016,Kharif     ,Gujarat,2390944.0,5155549,710.5,366412168.0,836830.4,2.946,27.297,39.266,17.192
Dry chillies,2016,Whole Year ,Gujarat,7349.0,7595,710.5,1126234.25,2572.15,1.155,27.297,39.266,17.192
Garlic,2016,Whole Year ,Gujarat,9462.0,48386,710.5,1450051.5,3311.7,4.955,27.297,39.266,17.192
Gram,2016,Rabi       ,Gujarat,164412.0,184887,710.5,25196139.0,57544.2,1.025,27.297,39.266,17.192
Groundnut,2016,Kharif     ,Gujarat,1694732.0,2761198,710.5,259717679.0,593156.2,1.838,27.297,39.266,17.192
Groundnut,2016,Summer     ,Gujarat,63644.0,113190,710.5,9753443.0,22275.4,1.653,27.297,39.266,17.192
Guar seed,2016,Whole Year ,Gujarat,223342.0,148920,710.5,34227161.5,78169.7,0.67,27.297,39.266,17.192
Jowar,2016,Kharif     ,Gujarat,73286.0,117562,710.5,11231079.5,25650.1,1.618,27.297,39.266,17.192
Jowar,2016,Rabi       ,Gujarat,30139.0,45632,710.5,4618801.75,10548.65,1.506,27.297,39.266,17.192
Maize,2016,Kharif     ,Gujarat,321379.0,539081,710.5,49251331.75,112482.65,1.79,27.297,39.266,17.192
Maize,2016,Rabi       ,Gujarat,117169.0,277521,710.5,17956149.25,41009.15,2.16,27.297,39.266,17.192
Maize,2016,Summer     ,Gujarat,11311.0,24059,710.5,1733410.75,3958.85,2.081,27.297,39.266,17.192
Moong(Green Gram),2016,Kharif     ,Gujarat,153577.0,69704,710.5,23535675.25,53751.95,0.473,27.297,39.266,17.192
Moong(Green Gram),2016,Summer     ,Gujarat,29165.0,26435,710.5,4469536.25,10207.75,0.766,27.297,39.266,17.192
Moth,2016,Kharif     ,Gujarat,32478.0,15229,710.5,4977253.5,11367.3,0.478,27.297,39.266,17.192
Onion,2016,Rabi       ,Gujarat,42408.0,1104672,710.5,6499026.0,14842.8,26.387,27.297,39.266,17.192
Onion,2016,Summer     ,Gujarat,13489.0,400128,710.5,2067189.25,4721.15,26.555,27.297,39.266,17.192
